person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,36000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,8.32,0,0.28,N,3
22,40000,RENT,0.0,DEBTCONSOLIDATION,B,7000,10.65,0,0.17,N,2
29,30000,RENT,3.0,MEDICAL,B,5000,11.49,0,0.17,N,9
29,53360,MORTGAGE,11.0,EDUCATION,A,10475,7.88,0,0.2,N,9
29,31632,RENT,2.0,PERSONAL,B,2100,,0,0.07,N,6
25,25920,RENT,0.0,PERSONAL,B,2300,11.11,0,0.09,N,4
29,67000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,10000,7.14,0,0.15,N,6
43,350000,MORTGAGE,3.0,PERSONAL,B,18000,11.49,0,0.05,N,14
26,55000,RENT,5.0,PERSONAL,B,6325,10.65,0,0.12,N,4
28,60000,OWN,12.0,EDUCATION,D,7000,15.99,0,0.12,N,7
36,32000,OWN,0.0,EDUCATION,A,1200,7.14,0,0.04,N,16
25,45000,MORTGAGE,5.0,EDUCATION,B,3800,10.65,0,0.08,N,3
37,55900,MORTGAGE,1.0,PERSONAL,B,17000,8.7,0,0.3,N,12
31,81000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,7200,9.63,0,0.09,N,8
23,33195,RENT,5.0,MEDICAL,B,1800,11.99,0,0.05,N,3
26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3
24,68648,RENT,1.0,VENTURE,B,5000,10.99,0,0.07,N,2
27,130000,RENT,3.0,MEDICAL,B,10000,11.49,0,0.08,N,10
45,59000,MORTGAGE,5.0,MEDICAL,A,9000,7.9,0,0.15,N,16
33,40056,MORTGAGE,5.0,VENTURE,B,16750,9.88,0,0.42,N,6
23,50000,RENT,1.0,DEBTCONSOLIDATION,A,12000,6.54,0,0.24,N,3
28,140000,MORTGAGE,8.0,MEDICAL,A,22000,7.9,0,0.16,N,6
25,115000,RENT,6.0,MEDICAL,A,10000,7.29,0,0.09,N,4
23,45000,RENT,0.0,EDUCATION,C,1000,14.26,0,0.02,Y,2
26,68000,MORTGAGE,2.0,MEDICAL,A,3600,6.54,0,0.05,N,3
21,56532,MORTGAGE,,EDUCATION,A,16000,7.88,0,0.28,N,3
34,30000,RENT,5.0,MEDICAL,A,4200,5.79,0,0.14,N,8
34,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,,0,0.09,N,8
21,78000,RENT,1.0,EDUCATION,B,14275,9.91,0,0.18,N,4
34,220000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,7350,11.99,0,0.03,N,6
23,51000,OWN,7.0,PERSONAL,A,6000,5.42,0,0.12,N,4
27,35000,RENT,3.0,MEDICAL,A,6000,7.49,0,0.17,N,10
25,24996,RENT,1.0,PERSONAL,C,4200,14.26,0,0.17,Y,2
22,47000,RENT,0.0,VENTURE,B,6550,10.65,0,0.14,N,2
34,57912,MORTGAGE,7.0,VENTURE,A,5600,5.42,0,0.1,N,8
29,138000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,7500,13.24,0,0.05,Y,8
25,140000,MORTGAGE,3.0,MEDICAL,B,8000,11.71,0,0.06,N,2
28,30000,MORTGAGE,3.0,MEDICAL,C,6000,13.98,0,0.2,Y,8
22,24000,OWN,6.0,MEDICAL,B,5000,12.21,0,0.21,N,3
22,50985,RENT,4.0,EDUCATION,C,11000,13.11,0,0.22,N,2
21,28692,MORTGAGE,5.0,EDUCATION,B,3000,10.75,0,0.1,N,2
23,160000,MORTGAGE,1.0,VENTURE,C,35000,15.23,0,0.22,Y,2
27,42000,OWN,3.0,PERSONAL,B,8500,10.38,0,0.2,N,7
29,57500,MORTGAGE,7.0,PERSONAL,A,19600,7.88,0,0.34,N,8
23,80004,RENT,0.0,PERSONAL,A,2000,,0,0.02,N,3
31,50402,MORTGAGE,4.0,PERSONAL,C,3000,13.22,0,0.06,N,9
23,66000,RENT,3.0,EDUCATION,A,8550,7.88,0,0.13,N,4
24,19200,MORTGAGE,,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,N,4
26,155142,MORTGAGE,6.0,HOMEIMPROVEMENT,D,23000,18.25,0,0.15,N,2
23,82000,MORTGAGE,5.0,PERSONAL,B,9600,10.0,0,0.12,N,2
22,67350,MORTGAGE,6.0,EDUCATION,D,9600,14.96,0,0.14,N,4
42,70000,RENT,6.0,MEDICAL,B,12000,,0,0.17,N,12
36,156326,RENT,10.0,HOMEIMPROVEMENT,A,1800,8.0,0,0.01,N,16
23,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,3000,13.22,0,0.08,N,4
37,45000,RENT,0.0,EDUCATION,C,6000,12.61,0,0.13,N,17
25,42264,RENT,3.0,DEBTCONSOLIDATION,B,3000,10.71,0,0.07,N,2
31,25000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,8.9,0,0.12,N,8
22,71400,MORTGAGE,4.0,MEDICAL,C,21600,15.27,1,0.26,Y,2
46,72194,RENT,8.0,PERSONAL,B,17000,8.88,0,0.24,N,15
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4
36,180000,RENT,5.0,EDUCATION,B,24000,9.99,0,0.13,N,15
29,85500,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9500,,0,0.11,N,9
23,75000,RENT,2.0,PERSONAL,A,3000,,0,0.04,N,2
37,97000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,,0,0.1,N,15
27,49000,RENT,11.0,DEBTCONSOLIDATION,B,25000,11.36,1,0.51,N,5
28,54000,RENT,2.0,MEDICAL,A,20000,7.9,1,0.37,N,8
28,95000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,3500,6.03,0,0.04,N,7
27,52000,RENT,0.0,HOMEIMPROVEMENT,B,5100,10.37,0,0.1,N,9
36,72000,RENT,5.0,VENTURE,C,16500,13.61,0,0.23,N,11
21,48000,RENT,1.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.21,N,2
24,110000,RENT,5.0,PERSONAL,A,12000,7.9,0,0.11,N,3
24,93000,RENT,8.0,MEDICAL,A,4000,5.42,0,0.04,N,2
25,52000,MORTGAGE,7.0,MEDICAL,A,6000,7.66,0,0.12,N,2
32,129000,RENT,0.0,MEDICAL,B,20000,,0,0.16,N,10
25,30252,MORTGAGE,9.0,PERSONAL,B,10000,9.76,1,0.33,N,3
22,60350,MORTGAGE,6.0,MEDICAL,D,35000,16.89,1,0.49,N,3
25,32000,MORTGAGE,3.0,PERSONAL,B,15000,11.11,0,0.47,N,4
27,33000,RENT,4.0,EDUCATION,C,5000,14.22,0,0.15,Y,10
25,31000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.66,0,0.19,N,2
27,33267,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3200,12.18,0,0.1,N,6
36,50000,MORTGAGE,13.0,PERSONAL,C,12250,12.73,0,0.24,N,12
37,74400,OWN,21.0,VENTURE,A,7500,7.05,0,0.1,N,11
22,19800,RENT,,DEBTCONSOLIDATION,B,4800,10.99,1,0.24,N,2
29,46000,RENT,6.0,VENTURE,B,4000,9.99,0,0.09,N,9
36,37000,MORTGAGE,3.0,PERSONAL,A,7000,6.91,0,0.19,N,13
30,48000,RENT,3.0,VENTURE,C,10000,12.87,0,0.21,Y,8
24,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,6000,13.99,0,0.12,Y,4
36,90000,OWN,4.0,HOMEIMPROVEMENT,A,3800,6.03,0,0.04,N,14
30,62000,RENT,14.0,MEDICAL,B,12000,11.71,0,0.19,N,9
22,36021,RENT,0.0,VENTURE,B,15000,,1,0.42,N,3
24,120000,OWN,8.0,EDUCATION,A,5275,5.42,0,0.04,N,4
23,41000,RENT,5.0,EDUCATION,A,9500,7.88,0,0.23,N,2
37,15000,OWN,0.0,VENTURE,A,5000,7.74,1,0.33,N,13
22,30000,RENT,2.0,EDUCATION,B,9000,,0,0.3,N,3
36,72800,RENT,1.0,VENTURE,A,12000,7.66,0,0.16,N,12
24,121000,RENT,8.0,PERSONAL,F,18000,18.3,0,0.15,N,3
24,120000,MORTGAGE,5.0,PERSONAL,A,16000,6.99,0,0.13,N,4
23,80000,MORTGAGE,6.0,EDUCATION,A,9000,7.49,0,0.11,N,4
34,70000,RENT,19.0,MEDICAL,B,2400,11.99,0,0.03,N,7
26,43000,RENT,,PERSONAL,A,2125,8.9,0,0.05,N,3
31,258000,MORTGAGE,3.0,PERSONAL,A,28000,5.99,0,0.11,N,5
26,55000,RENT,7.0,DEBTCONSOLIDATION,A,18800,6.99,1,0.34,N,2
30,37000,RENT,2.0,VENTURE,A,10000,7.88,0,0.27,N,6
27,34152,RENT,5.0,EDUCATION,C,5000,13.79,0,0.15,Y,9
24,150000,MORTGAGE,8.0,VENTURE,B,24000,10.99,0,0.16,N,3
27,35000,OWN,2.0,EDUCATION,A,14000,7.49,0,0.4,N,8
44,38400,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6825,8.9,0,0.18,N,11
26,76800,MORTGAGE,2.0,VENTURE,A,12800,6.92,0,0.17,N,3
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3
26,29400,MORTGAGE,4.0,MEDICAL,A,12000,9.32,1,0.41,N,4
30,50000,RENT,3.0,DEBTCONSOLIDATION,C,14475,,0,0.29,Y,6
25,100000,MORTGAGE,2.0,PERSONAL,A,10000,7.51,0,0.1,N,4
27,63000,MORTGAGE,12.0,PERSONAL,A,18000,7.49,0,0.29,N,9
33,102996,MORTGAGE,4.0,EDUCATION,A,6000,,0,0.06,N,8
24,30000,RENT,6.0,PERSONAL,E,7750,,0,0.26,N,4
37,135000,RENT,1.0,VENTURE,A,10000,7.74,0,0.07,N,13
25,39996,RENT,2.0,VENTURE,B,10000,10.99,0,0.25,N,4
36,53800,MORTGAGE,20.0,DEBTCONSOLIDATION,D,18200,18.25,1,0.34,Y,12
28,81000,MORTGAGE,11.0,PERSONAL,A,6000,6.17,0,0.07,N,8
32,86400,MORTGAGE,16.0,MEDICAL,A,8000,6.03,0,0.09,N,10
28,15600,RENT,0.0,EDUCATION,B,1200,12.53,0,0.08,N,8
21,50000,MORTGAGE,5.0,VENTURE,A,3500,6.03,0,0.07,N,4
30,90000,RENT,2.0,EDUCATION,B,7200,11.99,0,0.08,N,7
27,60000,RENT,0.0,HOMEIMPROVEMENT,B,11000,10.71,0,0.18,N,7
25,42000,RENT,3.0,EDUCATION,C,10000,13.8,1,0.24,N,2
23,75000,OWN,7.0,EDUCATION,B,15000,11.14,0,0.2,N,4
30,45600,MORTGAGE,0.0,PERSONAL,A,6400,8.94,0,0.14,N,7
24,62000,MORTGAGE,7.0,PERSONAL,A,6200,,0,0.1,N,3
24,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4800,5.42,0,0.14,N,3
24,44000,RENT,1.0,VENTURE,D,10000,,1,0.23,Y,3
24,54000,RENT,6.0,DEBTCONSOLIDATION,A,5500,8.07,0,0.1,N,3
31,41004,RENT,5.0,PERSONAL,D,5000,15.28,0,0.12,N,5
23,51000,RENT,3.0,EDUCATION,C,12000,12.99,0,0.24,N,3
31,59000,RENT,2.0,DEBTCONSOLIDATION,C,8750,12.68,0,0.15,N,7
36,185000,MORTGAGE,20.0,VENTURE,B,6000,10.0,0,0.03,N,15
22,12600,MORTGAGE,,PERSONAL,A,2000,5.42,1,0.16,N,4
23,50000,MORTGAGE,2.0,VENTURE,A,6400,8.49,0,0.13,N,4
27,112548,MORTGAGE,11.0,VENTURE,A,24000,,0,0.21,N,5
29,70000,RENT,4.0,VENTURE,A,4500,6.62,0,0.06,N,9
34,32000,RENT,6.0,EDUCATION,D,8000,17.27,0,0.25,Y,10
25,94000,MORTGAGE,5.0,MEDICAL,B,20000,,0,0.21,N,4
21,25000,RENT,0.0,EDUCATION,A,8125,7.9,1,0.33,N,3
32,154000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,20000,11.83,0,0.13,N,6
27,39000,MORTGAGE,11.0,HOMEIMPROVEMENT,E,5000,18.79,1,0.13,N,6
26,48000,RENT,1.0,EDUCATION,A,10000,8.94,0,0.21,N,4
27,44200,MORTGAGE,11.0,MEDICAL,C,11500,15.27,0,0.26,Y,10
31,741600,MORTGAGE,3.0,MEDICAL,B,12000,10.25,0,0.02,N,6
35,37000,RENT,2.0,PERSONAL,B,6000,9.99,1,0.16,N,7
24,29435,RENT,8.0,VENTURE,A,12000,7.66,1,0.41,N,3
21,26000,RENT,2.0,EDUCATION,E,7750,16.7,1,0.3,N,3
29,45756,RENT,7.0,EDUCATION,B,7500,10.0,0,0.16,N,7
23,33000,RENT,2.0,VENTURE,A,7000,7.9,0,0.21,N,2
28,36000,RENT,1.0,MEDICAL,C,4800,12.61,0,0.13,N,9
31,152000,MORTGAGE,15.0,PERSONAL,A,15000,8.49,0,0.1,N,7
29,71000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.06,N,9
25,25000,RENT,8.0,VENTURE,B,9250,10.75,1,0.37,N,3
31,97000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,7.66,0,0.12,N,6
26,148000,RENT,1.0,DEBTCONSOLIDATION,E,20000,17.99,1,0.14,N,3
31,111000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,5150,6.62,0,0.05,N,6
30,98000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,7.14,0,0.05,N,5
23,36000,RENT,7.0,PERSONAL,C,1200,13.99,0,0.03,N,3
24,62000,RENT,8.0,PERSONAL,A,8850,6.62,0,0.14,N,3
30,50000,MORTGAGE,3.0,PERSONAL,B,5000,,0,0.1,N,5
29,75000,OWN,1.0,VENTURE,B,18000,12.42,0,0.24,N,9
30,144000,MORTGAGE,12.0,PERSONAL,C,35000,12.68,0,0.24,N,8
26,46800,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12725,12.42,0,0.27,N,3
29,51000,MORTGAGE,8.0,PERSONAL,B,25000,11.49,0,0.49,N,10
28,200000,MORTGAGE,7.0,PERSONAL,A,10000,6.99,0,0.05,N,7
34,67392,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,13.85,1,0.22,Y,8
26,130000,RENT,0.0,HOMEIMPROVEMENT,C,4550,13.57,0,0.04,Y,4
21,30000,MORTGAGE,0.0,PERSONAL,A,4750,9.63,1,0.16,N,2
27,88000,RENT,11.0,DEBTCONSOLIDATION,A,9000,6.91,0,0.1,N,10
24,36816,RENT,0.0,PERSONAL,B,8000,10.65,1,0.22,N,4
23,90000,MORTGAGE,6.0,EDUCATION,A,12000,,0,0.13,N,3
21,61464,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4000,,1,0.07,Y,2
33,62000,OWN,2.0,HOMEIMPROVEMENT,C,9800,13.79,0,0.16,Y,10
22,38423,MORTGAGE,6.0,EDUCATION,A,2000,8.49,0,0.05,N,3
23,65000,MORTGAGE,7.0,EDUCATION,B,5125,10.71,0,0.08,N,4
29,42000,RENT,5.0,MEDICAL,B,3000,12.69,0,0.07,N,5
23,50000,MORTGAGE,5.0,VENTURE,A,3600,5.99,0,0.07,N,2
24,55200,MORTGAGE,8.0,EDUCATION,C,9600,10.78,1,0.17,N,4
25,54000,MORTGAGE,,DEBTCONSOLIDATION,D,10000,16.89,1,0.19,Y,2
23,57000,RENT,5.0,VENTURE,B,7650,11.71,0,0.13,N,4
21,24996,RENT,3.0,EDUCATION,B,6000,11.83,0,0.24,N,3
29,38000,RENT,0.0,MEDICAL,B,5000,11.36,0,0.13,N,5
22,115000,RENT,4.0,MEDICAL,A,4800,7.88,0,0.04,N,2
28,80004,MORTGAGE,5.0,MEDICAL,A,12000,6.91,0,0.15,N,6
22,27000,RENT,5.0,DEBTCONSOLIDATION,B,2925,10.71,0,0.11,N,3
27,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.12,N,6
23,33300,OWN,2.0,VENTURE,C,9000,13.57,0,0.27,Y,4
50,56100,RENT,3.0,MEDICAL,D,6000,16.49,1,0.09,Y,14
35,62000,MORTGAGE,0.0,EDUCATION,A,9475,6.03,0,0.15,N,5
25,45000,MORTGAGE,7.0,EDUCATION,A,7500,8.0,0,0.17,N,3
33,72000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6600,,0,0.09,N,9
30,78000,RENT,12.0,PERSONAL,A,7000,6.54,0,0.09,N,5
29,107220,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,,0,0.09,N,10
25,180488,MORTGAGE,9.0,HOMEIMPROVEMENT,C,24000,12.87,0,0.13,N,2
27,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9200,,0,0.38,N,9
26,45000,MORTGAGE,9.0,PERSONAL,D,10000,16.89,0,0.22,N,3
21,52700,MORTGAGE,4.0,MEDICAL,D,26400,16.49,1,0.43,N,3
25,39996,RENT,2.0,DEBTCONSOLIDATION,C,5000,13.72,0,0.13,N,2
24,98518,MORTGAGE,8.0,VENTURE,A,10000,8.59,0,0.1,N,3
25,60000,OWN,9.0,MEDICAL,A,4000,6.39,0,0.07,N,4
23,47000,RENT,4.0,EDUCATION,B,5000,9.99,0,0.11,N,3
25,42000,RENT,7.0,EDUCATION,D,8675,15.99,0,0.21,Y,2
48,30000,MORTGAGE,21.0,HOMEIMPROVEMENT,B,2100,12.42,0,0.07,N,14
24,70000,MORTGAGE,2.0,PERSONAL,E,12000,17.56,0,0.17,Y,3
24,55000,MORTGAGE,8.0,VENTURE,A,5500,8.59,0,0.1,N,3
30,20000,RENT,14.0,MEDICAL,D,5400,14.61,0,0.27,Y,7
65,76000,RENT,3.0,HOMEIMPROVEMENT,B,35000,10.99,1,0.46,N,28
25,65004,RENT,1.0,HOMEIMPROVEMENT,C,4800,13.49,0,0.07,N,3
33,114996,MORTGAGE,0.0,PERSONAL,B,7450,11.71,0,0.06,N,5
26,59000,MORTGAGE,4.0,EDUCATION,B,3500,10.99,0,0.06,N,2
22,50000,MORTGAGE,6.0,VENTURE,B,6000,12.69,0,0.12,N,4
31,160000,RENT,8.0,VENTURE,C,3600,15.23,0,0.02,Y,9
29,50000,RENT,9.0,VENTURE,B,8000,11.71,0,0.16,N,9
47,72000,RENT,5.0,VENTURE,D,2500,15.05,0,0.03,N,11
51,60000,MORTGAGE,1.0,PERSONAL,A,7500,,0,0.13,N,23
24,70000,MORTGAGE,2.0,EDUCATION,C,6000,15.23,0,0.09,N,4
24,96000,RENT,6.0,DEBTCONSOLIDATION,B,7000,9.91,0,0.07,N,2
22,58000,MORTGAGE,1.0,VENTURE,A,4000,7.29,0,0.07,N,3
22,35000,RENT,5.0,VENTURE,B,2800,10.37,0,0.08,N,4
25,54000,MORTGAGE,7.0,PERSONAL,D,12000,16.49,0,0.22,Y,3
26,37500,RENT,3.0,VENTURE,D,10000,14.91,0,0.27,Y,2
21,61000,MORTGAGE,6.0,PERSONAL,C,6000,,0,0.1,N,3
29,80000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,4500,6.76,0,0.06,N,10
38,112000,RENT,2.0,VENTURE,B,10000,11.26,0,0.09,N,15
41,21000,RENT,1.0,MEDICAL,A,5500,5.79,0,0.26,N,14
38,61450,OWN,6.0,VENTURE,A,12500,7.49,0,0.2,N,16
23,92000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,9.91,0,0.16,N,2
29,93000,RENT,1.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.11,N,8
36,47000,MORTGAGE,0.0,EDUCATION,A,5500,7.14,0,0.12,N,16
22,60000,MORTGAGE,6.0,EDUCATION,A,11200,5.79,0,0.19,N,4
24,75000,MORTGAGE,,PERSONAL,A,7000,7.66,0,0.09,N,3
27,110000,MORTGAGE,0.0,MEDICAL,B,10000,10.37,0,0.09,N,9
24,28800,RENT,0.0,MEDICAL,C,5300,15.27,0,0.18,N,3
23,73500,RENT,7.0,EDUCATION,A,18000,,0,0.24,N,2
23,58000,OTHER,0.0,VENTURE,B,16000,12.21,0,0.28,N,4
23,34500,RENT,3.0,DEBTCONSOLIDATION,B,4000,11.49,0,0.12,N,4
29,56964,RENT,12.0,DEBTCONSOLIDATION,A,18000,,1,0.32,N,8
25,59000,OWN,6.0,HOMEIMPROVEMENT,A,5000,6.17,0,0.08,N,2
21,26000,RENT,5.0,DEBTCONSOLIDATION,A,6000,7.49,0,0.23,N,2
22,18000,OWN,1.0,EDUCATION,D,5400,15.31,1,0.3,Y,4
30,108000,RENT,1.0,PERSONAL,D,8000,14.96,1,0.07,Y,7
27,78200,OWN,4.0,MEDICAL,E,35000,17.99,1,0.38,Y,7
26,76668,RENT,10.0,EDUCATION,A,7200,9.63,0,0.09,N,3
29,74000,RENT,0.0,HOMEIMPROVEMENT,C,16000,13.79,1,0.22,Y,8
22,78000,OWN,6.0,PERSONAL,A,4000,7.74,0,0.05,N,4
23,32000,RENT,4.0,EDUCATION,A,6400,8.9,0,0.2,N,4
32,50000,RENT,0.0,VENTURE,B,4675,10.0,0,0.09,N,7
23,85000,MORTGAGE,7.0,EDUCATION,A,14000,6.03,0,0.16,N,4
21,159800,MORTGAGE,5.0,MEDICAL,D,30000,15.62,1,0.16,N,2
36,36000,OWN,11.0,VENTURE,A,15000,7.9,0,0.42,N,12
26,88000,RENT,10.0,PERSONAL,B,12000,12.42,0,0.14,N,2
27,21600,OWN,11.0,HOMEIMPROVEMENT,B,4000,10.62,0,0.19,N,9
23,43000,RENT,7.0,EDUCATION,E,7000,,0,0.16,N,4
24,60000,RENT,0.0,HOMEIMPROVEMENT,A,1675,6.54,0,0.03,N,4
58,85000,MORTGAGE,0.0,PERSONAL,B,8000,11.49,0,0.09,N,28
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0,0.06,N,13
24,85000,MORTGAGE,8.0,VENTURE,C,10000,12.99,0,0.12,Y,4
23,99670,MORTGAGE,2.0,PERSONAL,D,5500,14.74,0,0.06,N,4
23,40000,MORTGAGE,7.0,EDUCATION,B,3500,12.21,0,0.09,N,3
29,53000,MORTGAGE,3.0,EDUCATION,A,6000,8.0,0,0.11,N,8
24,135000,MORTGAGE,8.0,EDUCATION,A,12000,9.38,0,0.09,N,2
22,52000,MORTGAGE,5.0,EDUCATION,A,6000,7.9,0,0.12,N,4
28,65000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2000,7.49,0,0.03,N,6
23,30000,RENT,0.0,EDUCATION,B,4275,11.86,0,0.14,N,4
23,66000,RENT,0.0,MEDICAL,B,9200,11.86,0,0.14,N,2
35,32004,RENT,2.0,MEDICAL,A,1500,8.49,0,0.05,N,7
25,115000,MORTGAGE,9.0,PERSONAL,A,4000,6.03,0,0.03,N,4
22,42000,RENT,3.0,PERSONAL,C,10000,13.98,0,0.24,N,2
24,26400,OWN,4.0,VENTURE,A,9600,7.49,0,0.36,N,2
24,48732,OTHER,6.0,MEDICAL,A,3500,9.32,0,0.07,N,4
32,25000,RENT,9.0,DEBTCONSOLIDATION,B,3700,9.91,0,0.15,N,6
23,26500,RENT,1.0,EDUCATION,C,2800,12.29,0,0.11,N,3
26,64000,RENT,0.0,EDUCATION,C,9600,11.97,1,0.15,N,4
33,60000,OWN,,EDUCATION,C,10000,13.98,0,0.17,Y,6
25,70000,RENT,5.0,HOMEIMPROVEMENT,B,20000,9.99,0,0.29,N,2
37,30480,OWN,1.0,MEDICAL,B,1200,11.99,0,0.04,N,15
22,24900,MORTGAGE,1.0,MEDICAL,C,5500,13.16,1,0.22,N,2
34,50000,MORTGAGE,11.0,VENTURE,A,4000,8.9,0,0.08,N,8
22,50000,MORTGAGE,2.0,EDUCATION,B,22000,9.91,0,0.44,N,2
24,84996,RENT,3.0,HOMEIMPROVEMENT,D,10000,15.21,0,0.12,N,4
24,24000,RENT,5.0,MEDICAL,C,5500,14.27,0,0.23,N,2
22,31800,RENT,,DEBTCONSOLIDATION,A,12000,5.42,1,0.38,N,2
28,54996,MORTGAGE,12.0,PERSONAL,A,6400,,0,0.12,N,5
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3
23,69000,RENT,7.0,MEDICAL,B,4800,10.75,0,0.07,N,2
29,34500,MORTGAGE,4.0,MEDICAL,D,4500,14.42,1,0.13,N,7
40,150000,MORTGAGE,2.0,PERSONAL,C,20000,12.99,0,0.13,N,14
31,50000,RENT,4.0,PERSONAL,D,6000,15.62,0,0.12,Y,10
22,42000,MORTGAGE,6.0,MEDICAL,A,3000,6.03,0,0.07,N,2
23,48000,MORTGAGE,8.0,VENTURE,A,10500,7.51,0,0.22,N,2
26,46500,RENT,1.0,DEBTCONSOLIDATION,C,2500,14.72,0,0.05,Y,3
48,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7700,9.63,0,0.1,N,11
27,30000,RENT,5.0,MEDICAL,A,16000,7.9,1,0.53,N,8
27,45000,RENT,1.0,EDUCATION,A,7000,7.49,0,0.16,N,9
26,70000,RENT,3.0,EDUCATION,C,2000,12.84,0,0.03,Y,2
23,120000,RENT,0.0,DEBTCONSOLIDATION,C,10000,11.66,0,0.08,N,2
23,49000,MORTGAGE,7.0,EDUCATION,C,4000,13.99,0,0.08,N,3
33,63996,RENT,4.0,EDUCATION,B,3200,10.74,0,0.05,N,9
24,45000,RENT,1.0,VENTURE,B,12000,10.99,0,0.27,N,3
23,117696,MORTGAGE,2.0,MEDICAL,A,15000,6.03,0,0.13,N,4
27,67000,MORTGAGE,1.0,VENTURE,A,4200,,0,0.06,N,7
27,30000,RENT,6.0,VENTURE,B,11500,10.36,1,0.38,N,7
30,33600,RENT,5.0,VENTURE,A,6000,6.91,0,0.18,N,7
28,51996,RENT,11.0,HOMEIMPROVEMENT,A,9600,9.07,0,0.18,N,7
22,50000,OWN,6.0,VENTURE,A,6400,6.92,0,0.13,N,4
21,38000,RENT,0.0,EDUCATION,C,5000,,0,0.13,Y,4
28,50820,MORTGAGE,12.0,PERSONAL,B,10000,10.59,1,0.2,N,8
31,46700,MORTGAGE,5.0,MEDICAL,B,7200,,0,0.15,N,6
25,45600,RENT,6.0,DEBTCONSOLIDATION,C,5000,,0,0.11,N,2
24,58650,RENT,4.0,MEDICAL,D,9500,16.49,1,0.14,N,3
25,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10000,5.42,0,0.11,N,4
26,32000,MORTGAGE,7.0,VENTURE,C,4800,12.61,0,0.15,Y,3
25,108000,RENT,0.0,HOMEIMPROVEMENT,C,20000,,0,0.19,N,4
24,39996,RENT,2.0,EDUCATION,C,3000,,1,0.08,Y,3
23,143000,RENT,2.0,MEDICAL,A,16000,6.03,0,0.11,N,2
28,60000,RENT,0.0,HOMEIMPROVEMENT,C,3500,,0,0.06,Y,10
22,40000,RENT,3.0,DEBTCONSOLIDATION,A,1000,7.9,0,0.03,N,4
26,92500,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.13,N,4
29,99400,MORTGAGE,3.0,VENTURE,A,6000,6.92,0,0.06,N,7
30,42000,RENT,0.0,MEDICAL,B,1850,11.99,0,0.04,N,6
23,128000,MORTGAGE,7.0,VENTURE,C,3000,14.72,0,0.02,Y,4
23,50000,OWN,3.0,PERSONAL,B,1500,11.49,0,0.03,N,2
24,65000,MORTGAGE,1.0,MEDICAL,A,10000,8.59,0,0.15,N,3
31,60000,MORTGAGE,15.0,EDUCATION,C,15000,12.68,0,0.25,N,6
23,51000,MORTGAGE,7.0,VENTURE,A,10000,6.03,0,0.2,N,3
29,110000,RENT,4.0,HOMEIMPROVEMENT,E,24000,18.39,0,0.22,Y,8
26,64000,RENT,,DEBTCONSOLIDATION,B,1000,10.75,0,0.02,N,3
